ID	SOURCE_ID	TARGET_ID	MATCHES
3210	110	144	40
3211	110	150	3
3212	110	149	10
3213	110	148	38
3214	110	152	2
3215	110	153	5
3216	110	154	1
3217	110	155	8
3218	110	156	2
3219	110	146	149
3220	110	157	0
3221	110	158	0
3222	110	159	1
3223	110	160	3
3224	110	161	3
3225	110	162	5
3226	110	164	9
3227	110	163	7
3228	110	165	2
3229	110	166	9
3230	110	167	6
3231	110	169	3
3232	110	168	3
3233	110	170	4
3234	110	171	2
3235	110	175	6
3236	110	177	0
3237	110	178	0
3238	110	176	10
3239	110	174	41
3240	110	179	4
3241	110	180	5
3242	110	183	3
3243	110	190	2
3244	110	205	10
3245	110	207	6
3246	110	206	18
3247	110	208	1
3248	110	209	6
3249	110	210	7
3250	110	211	1
3251	110	212	5
3252	110	213	3
3253	110	221	5
3254	110	222	40
3255	110	231	7
3256	110	232	0
3257	110	233	8
3258	110	234	7
3259	110	235	6
3260	110	220	169
3261	110	223	118
3262	110	236	5
3263	110	239	13
3264	110	244	3
3265	110	245	26
3266	110	241	65
3267	110	243	133
3268	111	114	0
3269	111	112	3
3270	111	113	1
3271	111	123	0
3272	111	115	1
3273	111	122	1
3274	111	125	2
3275	111	124	10
3276	111	126	6
3277	111	117	63
3278	111	128	7
3279	111	127	12
3280	111	132	23
3281	111	131	25
3282	111	136	24
3283	111	134	71
3284	111	135	46
3285	111	138	46
3286	111	140	20
3287	111	141	16
3288	111	145	0
3289	111	142	23
3290	111	143	43
3291	111	147	3
3292	111	144	37
3293	111	150	0
3294	111	149	4
3295	111	148	24
3296	111	152	2
3297	111	153	1
3298	111	154	0
3299	111	156	1
3300	111	155	4
3301	111	146	119
3302	111	157	0
3303	111	158	0
3304	111	159	1
3305	111	160	1
3306	111	161	3
3307	111	162	0
3308	111	163	7
3309	111	164	2
3310	111	165	1
3311	111	166	2
3312	111	167	4
3313	111	169	1
3314	111	168	7
3315	111	170	1
3316	111	171	2
3317	111	175	6
3318	111	177	0
3319	111	178	0
3320	111	176	22
3321	111	174	34
3322	111	179	4
3323	111	180	3
3324	111	183	2
3325	111	190	3
3326	111	205	5
3327	111	207	5
3328	111	208	0
3329	111	206	8
3330	111	209	3
3331	111	211	0
3332	111	210	6
3333	111	212	6
3334	111	213	4
3335	111	221	4
3336	111	222	39
3337	111	231	2
3338	111	232	1
3339	111	233	1
3340	111	234	2
3341	111	235	2
3342	111	220	117
3343	111	223	89
3344	111	236	1
3345	111	239	18
3346	111	244	1
3347	111	245	22
3348	111	241	50
3349	111	243	114
3350	112	114	0
3351	112	113	0
3352	112	115	0
3353	112	123	0
3354	112	122	0
3355	112	125	0
3356	112	117	35
3357	112	124	7
3358	112	126	11
3359	112	128	1
3360	112	127	9
3361	112	132	11
3362	112	131	14
3363	112	136	22
3364	112	134	61
3365	112	135	26
3366	112	138	32
3367	112	140	12
3368	112	141	8
3369	112	142	16
3370	112	145	0
3371	112	143	26
3372	112	147	0
3373	112	144	19
3374	112	150	0
3375	112	149	5
3376	112	148	11
3377	112	152	2
3378	112	153	0
3379	112	154	1
3380	112	146	74
3381	112	155	4
3382	112	156	1
3383	112	157	0
3384	112	158	0
3385	112	159	0
3386	112	160	0
3387	112	161	2
3388	112	162	0
3389	112	164	1
3390	112	163	2
3391	112	165	0
3392	112	166	0
3393	112	167	2
3394	112	169	1
3395	112	168	0
3396	112	170	4
3397	112	171	0
3398	112	175	6
3399	112	177	0
3400	112	178	0
3401	112	176	2
3402	112	174	12
3403	112	179	0
3404	112	180	3
3405	112	183	1
3406	112	190	1
3407	112	205	2
3408	112	207	0
3409	112	208	0
3410	112	206	3
3411	112	209	0
3412	112	210	2
3413	112	211	0
3414	112	212	3
3415	112	213	2
3416	112	221	2
3417	112	222	15
3418	112	231	0
3419	112	232	1
3420	112	233	1
3421	112	220	62
3422	112	234	0
3423	112	223	32
3424	112	235	0
3425	112	236	0
3426	112	239	6
3427	112	244	1
3428	112	241	15
3429	112	245	11
3430	112	243	44
3431	113	114	0
3432	113	115	1
3433	113	123	0
3434	113	122	0
3435	113	125	0
3436	113	124	8
3437	113	117	15
3438	113	126	5
3439	113	128	4
3440	113	127	5
3441	113	132	9
3442	113	131	20
3443	113	136	16
3444	113	134	35
3445	113	135	24
3446	113	138	30
3447	113	140	8
3448	113	141	11
3449	113	145	0
3450	113	142	15
3451	113	143	29
3452	113	147	0
3453	113	144	23
3454	113	150	1
3455	113	149	6
3456	113	148	12
3457	113	152	2
3458	113	153	0
3459	113	154	0
3460	113	146	66
3461	113	155	2
3462	113	156	2
3463	113	157	1
3464	113	158	0
3465	113	159	0
3466	113	160	0
3467	113	161	1
3468	113	162	0
3469	113	164	1
3470	113	163	3
3471	113	165	1
3472	113	166	1
3473	113	167	3
3474	113	168	4
3475	113	169	0
3476	113	170	1
3477	113	171	1
3478	113	175	1
3479	113	177	0
3480	113	178	0
3481	113	174	23
3482	113	176	5
3483	113	179	0
3484	113	180	2
3485	113	183	1
3486	113	190	1
3487	113	205	0
3488	113	207	3
3489	113	206	5
3490	113	208	0
3491	113	209	0
3492	113	210	3
3493	113	211	1
3494	113	212	0
3495	113	213	0
3496	113	221	4
3497	113	222	20
3498	113	231	2
3499	113	232	1
3500	113	233	0
3501	113	220	53
3502	113	234	2
3503	113	235	0
3504	113	223	58
3505	113	236	1
3506	113	239	10
3507	113	244	2
3508	113	245	13
3509	113	241	22
3510	113	243	61
3511	114	115	0
3512	114	122	0
3513	114	123	0
3514	114	117	6
3515	114	125	0
3516	114	124	1
3517	114	126	0
3518	114	128	2
3519	114	127	2
3520	114	131	1
3521	114	132	0
3522	114	136	4
3523	114	135	7
3524	114	134	17
3525	114	138	10
3526	114	141	6
3527	114	140	1
3528	114	142	4
3529	114	145	0
3530	114	143	8
3531	114	144	1
3532	114	147	0
3533	114	148	4
3534	114	150	0
3535	114	149	0
3536	114	146	16
3537	114	153	0
3538	114	152	2
3539	114	154	0
3540	114	155	0
3541	114	158	0
3542	114	157	0
3543	114	156	0
3544	114	159	0
3545	114	160	0
3546	114	162	0
3547	114	161	0
3548	114	163	1
3549	114	164	0
3550	114	165	0
3551	114	166	1
3552	114	167	1
3553	114	169	0
3554	114	168	0
3555	114	170	0
3556	114	171	0
3557	114	175	0
3558	114	176	2
3559	114	174	5
3560	114	177	0
3561	114	178	0
3562	114	179	0
3563	114	180	0
3564	114	183	0
3565	114	190	0
3566	114	205	0
3567	114	207	1
3568	114	206	1
3569	114	208	1
3570	114	209	0
3571	114	211	0
3572	114	210	0
3573	114	212	0
3574	114	213	0
3575	114	221	0
3576	114	222	6
3577	114	231	2
3578	114	232	0
3579	114	220	11
3580	114	233	0
3581	114	223	17
3582	114	234	1
3583	114	235	0
3584	114	236	0
3585	114	239	4
3586	114	244	1
3587	114	241	9
3588	114	245	5
3589	114	243	21
3590	115	123	0
3591	115	122	0
3592	115	117	13
3593	115	125	0
3594	115	124	2
3595	115	126	4
3596	115	128	0
3597	115	127	3
3598	115	131	5
3599	115	132	2
3600	115	134	27
3601	115	136	7
3602	115	135	8
3603	115	138	15
3604	115	140	3
3605	115	141	2
3606	115	142	7
3607	115	145	0
3608	115	143	13
3609	115	144	7
3610	115	147	1
3611	115	150	0
3612	115	148	5
3613	115	149	1
3614	115	153	0
3615	115	152	0
3616	115	154	1
3617	115	146	21
3618	115	155	1
3619	115	156	1
3620	115	157	0
3621	115	158	0
3622	115	159	0
3623	115	160	0
3624	115	161	1
3625	115	162	0
3626	115	164	0
3627	115	163	3
3628	115	165	0
3629	115	166	2
3630	115	169	0
3631	115	167	1
3632	115	168	0
3633	115	170	0
3634	115	171	0
3635	115	175	2
3636	115	176	0
3637	115	174	9
3638	115	177	0
3639	115	178	0
3640	115	179	0
3641	115	180	1
3642	115	183	0
3643	115	190	0
3644	115	205	1
3645	115	207	0
3646	115	208	0
3647	115	206	2
3648	115	209	0
3649	115	210	0
3650	115	211	0
3651	115	212	0
3652	115	213	0
3653	115	221	0
3654	115	222	9
3655	115	231	0
3656	115	232	0
3657	115	220	24
3658	115	233	0
3659	115	223	19
3660	115	234	0
3661	115	235	1
3662	115	236	0
3663	115	239	3
3664	115	244	1
3665	115	241	8
3666	115	245	1
3667	115	243	24
3668	117	123	0
3669	117	122	7
3670	117	125	12
3671	117	124	41
3672	117	126	62
3673	117	127	70
3674	117	128	54
3675	117	132	194
3676	117	131	187
3677	117	136	232
3678	117	138	270
3679	117	134	608
3680	117	135	382
3681	117	141	102
3682	117	140	111
3683	117	145	1
3684	117	142	147
3685	117	147	25
3686	117	143	243
3687	117	144	238
3688	117	150	17
3689	117	149	58
3690	117	153	27
3691	117	152	31
3692	117	148	164
3693	117	154	27
3694	117	155	46
3695	117	156	27
3696	117	157	18
3697	117	158	14
3698	117	159	16
3699	117	160	25
3700	117	161	41
3701	117	162	37
3702	117	146	818
3703	117	163	71
3704	117	164	33
3705	117	165	26
3706	117	166	54
3707	117	169	23
3708	117	167	59
3709	117	168	44
3710	117	170	43
3711	117	171	23
3712	117	175	45
3713	117	177	2
3714	117	178	0
3715	117	179	42
3716	117	176	114
3717	117	180	51
3718	117	174	152
3719	117	183	20
3720	117	190	35
3721	117	205	32
3722	117	207	27
3723	117	208	24
3724	117	206	70
3725	117	209	33
3726	117	210	47
3727	117	211	18
3728	117	212	38
3729	117	213	47
3730	117	221	54
3731	117	231	26
3732	117	222	169
3733	117	232	21
3734	117	233	36
3735	117	234	33
3736	117	235	26
3737	117	236	23
3738	117	239	91
3739	117	223	526
3740	117	244	28
3741	117	220	855
3742	117	241	310
3743	117	245	143
3744	122	123	0
3745	117	243	849
3746	122	124	11
3747	122	125	0
3748	122	128	0
3749	122	126	2
3750	122	127	7
3751	122	131	12
3752	122	132	4
3753	122	136	12
3754	122	134	20
3755	122	135	26
3756	122	138	13
3757	122	140	1
3758	122	141	8
3759	122	145	0
3760	122	142	7
3761	122	143	12
3762	122	144	6
3763	122	147	2
3764	122	150	1
3765	122	149	1
3766	122	148	6
3767	122	153	0
3768	122	152	2
3769	122	146	29
3770	122	154	0
3771	122	155	1
3772	122	156	0
3773	122	158	1
3774	122	157	0
3775	122	159	0
3776	122	160	0
3777	122	162	0
3778	122	161	0
3779	122	164	2
3780	122	163	5
3781	122	165	0
3782	122	166	4
3783	122	167	3
3784	122	169	1
3785	122	168	3
3786	122	170	1
3787	122	171	0
3788	122	175	0
3789	122	176	2
3790	122	177	0
3791	122	178	0
3792	122	174	5
3793	122	179	0
3794	122	183	0
3795	122	180	0
3796	122	190	0
3797	122	207	0
3798	122	205	3
3799	122	208	1
3800	122	206	2
3801	122	209	0
3802	122	211	0
3803	122	210	0
3804	122	212	0
3805	122	213	1
3806	122	221	1
3807	122	222	4
3808	122	231	5
3809	122	232	0
3810	122	233	3
3811	122	220	33
3812	122	223	19
3813	122	234	1
3814	122	235	0
3815	122	236	1
3816	122	239	3
3817	122	244	0
3818	122	241	6
3819	122	245	5
3820	122	243	23
3821	123	125	0
3822	123	124	1
3823	123	126	1
3824	123	127	0
3825	123	128	0
3826	123	131	0
3827	123	132	0
3828	123	134	0
3829	123	135	4
3830	123	136	3
3831	123	138	2
3832	123	140	2
3833	123	141	0
3834	123	142	0
3835	123	145	0
3836	123	143	0
3837	123	144	2
3838	123	147	0
3839	123	149	0
3840	123	148	2
3841	123	146	0
3842	123	150	0
3843	123	152	1
3844	123	153	0
3845	123	154	0
3846	123	155	0
3847	123	156	0
3848	123	157	0
3849	123	158	0
3850	123	159	0
3851	123	160	0
3852	123	161	0
3853	123	162	0
3854	123	163	0
3855	123	164	0
3856	123	165	0
3857	123	166	0
3858	123	167	1
3859	123	168	0
3860	123	169	0
3861	123	170	0
3862	123	171	0
3863	123	175	0
3864	123	176	0
3865	123	174	0
3866	123	177	0
3867	123	178	0
3868	123	183	0
3869	123	180	0
3870	123	179	0
3871	123	190	0
3872	123	207	0
3873	123	205	0
3874	123	206	0
3875	123	208	0
3876	123	209	0
3877	123	210	0
3878	123	211	0
3879	123	212	0
3880	123	213	0
3881	123	221	0
3882	123	222	0
3883	123	231	0
3884	123	220	2
3885	123	232	0
3886	123	223	1
3887	123	233	0
3888	123	234	0
3889	123	235	0
3890	123	236	0
3891	123	239	2
3892	123	241	0
3893	123	244	0
3894	123	245	1
3895	123	243	1
3896	124	125	3
3897	124	128	8
3898	124	126	21
3899	124	127	39
3900	124	132	26
3901	124	131	63
3902	124	134	98
3903	124	136	47
3904	124	140	20
3905	124	135	95
3906	124	141	28
3907	124	138	99
3908	124	145	0
3909	124	143	58
3910	124	142	45
3911	124	144	50
3912	124	147	10
3913	124	150	8
3914	124	149	9
3915	124	148	40
3916	124	153	10
3917	124	152	7
3918	124	154	8
3919	124	146	147
3920	124	155	10
3921	124	156	5
3922	124	157	4
3923	124	158	5
3924	124	159	4
3925	124	160	4
3926	124	162	9
3927	124	161	12
3928	124	164	9
3929	124	163	20
3930	124	165	8
3931	124	166	17
3932	124	167	15
3933	124	168	12
3934	124	169	7
3935	124	170	20
3936	124	171	8
3937	124	175	10
3938	124	178	0
3939	124	177	0
3940	124	176	17
3941	124	180	8
3942	124	179	8
3943	124	174	55
3944	124	183	3
3945	124	190	5
3946	124	205	8
3947	124	207	5
3948	124	208	4
3949	124	206	12
3950	124	209	4
3951	124	210	7
3952	124	211	4
3953	124	212	8
3954	124	213	5
3955	124	221	4
3956	124	222	34
3957	124	231	9
3958	124	232	2
3959	124	233	12
3960	124	223	96
3961	124	220	125
3962	124	235	4
3963	124	234	9
3964	124	236	8
3965	124	239	34
3966	124	244	10
3967	124	245	29
3968	124	241	69
3969	124	243	129
3970	125	126	6
3971	125	128	0
3972	125	127	4
3973	125	132	6
3974	125	131	10
3975	125	136	6
3976	125	134	15
3977	125	135	13
3978	125	138	15
3979	125	141	8
3980	125	140	4
3981	125	145	0
3982	125	142	12
3983	125	143	17
3984	125	147	0
3985	125	144	10
3986	125	149	1
3987	125	150	0
3988	125	148	8
3989	125	153	0
3990	125	152	2
3991	125	154	0
3992	125	146	31
3993	125	155	2
3994	125	156	0
3995	125	157	0
3996	125	158	0
3997	125	159	0
3998	125	160	0
3999	125	161	2
4000	125	162	1
4001	125	164	0
4002	125	163	7
4003	125	165	0
4004	125	166	2
4005	125	167	2
4006	125	169	0
4007	125	168	1
4008	125	170	1
4009	125	171	0
4010	125	175	2
4011	125	177	0
4012	125	176	1
4013	125	178	0
4014	125	174	8
4015	125	183	0
4016	125	180	0
4017	125	179	0
4018	125	190	0
4019	125	205	0
4020	125	207	0
4021	125	206	2
4022	125	208	0
4023	125	209	0
4024	125	210	1
4025	125	211	0
4026	125	212	1
4027	125	213	0
4028	125	221	1
4029	125	222	5
4030	125	231	0
4031	125	232	0
4032	125	233	0
4033	125	220	26
4034	125	223	18
4035	125	234	0
4036	125	235	0
4037	125	236	0
4038	125	239	8
4039	125	244	1
4040	125	241	12
4041	125	245	7
4042	125	243	21
4043	126	128	6
4044	126	127	46
4045	126	132	42
4046	126	131	64
4047	126	136	78
4048	126	134	156
4049	126	135	132
4050	126	141	39
4051	126	138	144
4052	126	140	56
4053	126	145	2
4054	126	142	54
4055	126	147	8
4056	126	143	129
4057	126	144	98
4058	126	150	9
4059	126	149	18
4060	126	152	12
4061	126	153	15
4062	126	148	55
4063	126	154	26
4064	126	156	16
4065	126	155	20
4066	126	146	261
4067	126	157	3
4068	126	158	4
4069	126	159	10
4070	126	160	8
4071	126	162	11
4072	126	161	18
4073	126	164	11
4074	126	163	31
4075	126	165	14
4076	126	166	22
4077	126	167	24
4078	126	168	20
4079	126	169	12
4080	126	170	15
4081	126	171	16
4082	126	175	17
4083	126	177	1
4084	126	178	0
4085	126	176	40
4086	126	179	16
4087	126	180	9
4088	126	174	80
4089	126	183	6
4090	126	190	7
4091	126	205	15
4092	126	207	9
4093	126	208	7
4094	126	206	18
4095	126	209	10
4096	126	210	13
4097	126	211	3
4098	126	212	7
4099	126	213	9
4100	126	221	9
4101	126	231	11
4102	126	222	78
4103	126	232	18
4104	126	233	18
4105	126	234	18
4106	126	235	10
4107	126	220	215
4108	126	223	153
4109	126	236	9
4110	126	239	41
4111	126	244	10
4112	126	245	47
4113	126	241	70
4114	126	243	194
4115	127	128	12
4116	127	132	56
4117	127	131	86
4118	127	134	151
4119	127	136	83
4120	127	140	54
4121	127	141	49
4122	127	135	137
4123	127	138	172
4124	127	145	1
4125	127	143	98
4126	127	142	67
4127	127	144	91
4128	127	147	11
4129	127	150	15
4130	127	149	22
4131	127	148	66
4132	127	153	13
4133	127	152	21
4134	127	154	13
4135	127	156	12
4136	127	155	22
4137	127	146	298
4138	127	157	14
4139	127	158	5
4140	127	159	17
4141	127	160	5
4142	127	162	16
4143	127	161	18
4144	127	164	28
4145	127	163	33
4146	127	165	14
4147	127	166	33
4148	127	169	12
4149	127	167	39
4150	127	168	40
4151	127	175	13
4152	127	170	26
4153	127	171	13
4154	127	177	3
4155	127	178	0
4156	127	176	39
4157	127	179	8
4158	127	180	11
4159	127	174	83
4160	127	183	16
4161	127	190	14
4162	127	205	21
4163	127	207	11
4164	127	208	6
4165	127	209	15
4166	127	206	27
4167	127	210	13
4168	127	211	5
4169	127	212	10
4170	127	213	13
4171	127	221	22
4172	127	231	24
4173	127	222	71
4174	127	232	14
4175	127	233	26
4176	127	220	271
4177	127	223	158
4178	127	234	29
4179	127	235	23
4180	127	239	47
4181	127	236	20
4182	127	244	19
4183	127	245	51
4184	127	241	87
4185	127	243	212
4186	128	131	29
4187	128	132	29
4188	128	134	84
4189	128	136	36
4190	128	138	62
4191	128	135	64
4192	128	140	24
4193	128	141	16
4194	128	145	0
4195	128	142	33
4196	128	147	4
4197	128	143	60
4198	128	144	45
4199	128	150	2
4200	128	149	14
4201	128	148	41
4202	128	153	3
4203	128	152	2
4204	128	154	1
4205	128	155	3
4206	128	156	3
4207	128	157	0
4208	128	158	2
4209	128	159	0
4210	128	146	195
4211	128	160	1
4212	128	162	1
4213	128	161	3
4214	128	163	13
4215	128	164	4
4216	128	165	0
4217	128	166	2
4218	128	167	8
4219	128	168	3
4220	128	169	0
4221	128	170	4
4222	128	171	2
4223	128	175	4
4224	128	177	0
4225	128	178	0
4226	128	176	24
4227	128	174	43
4228	128	179	5
4229	128	183	1
4230	128	180	5
4231	128	190	6
4232	128	205	6
4233	128	207	4
4234	128	206	10
4235	128	208	3
4236	128	209	1
4237	128	210	6
4238	128	211	1
4239	128	212	4
4240	128	213	4
4241	128	221	6
4242	128	231	7
4243	128	222	20
4244	128	232	4
4245	128	233	1
4246	128	234	4
4247	128	235	1
4248	128	223	84
4249	128	220	165
4250	128	236	4
4251	128	239	34
4252	128	244	7
4253	128	245	15
4254	128	241	58
4255	128	243	225
4256	131	132	107
4257	131	136	156
4258	131	134	276
4259	131	140	101
4260	131	138	319
4261	131	135	238
4262	131	141	74
4263	131	145	2
4264	131	142	140
4265	131	147	17
4266	131	144	157
4267	131	143	174
4268	131	150	19
4269	131	149	32
4270	131	152	30
4271	131	153	16
4272	131	148	163
4273	131	154	11
4274	131	155	32
4275	131	156	16
4276	131	157	13
4277	131	158	14
4278	131	146	586
4279	131	159	21
4280	131	160	19
4281	131	162	19
4282	131	161	29
4283	131	164	20
4284	131	163	56
4285	131	165	17
4286	131	166	26
4287	131	169	13
4288	131	167	37
4289	131	168	41
4290	131	170	23
4291	131	171	13
4292	131	175	26
4293	131	177	5
4294	131	178	0
4295	131	176	79
4296	131	179	27
4297	131	180	23
4298	131	183	17
4299	131	174	170
4300	131	190	16
4301	131	205	23
4302	131	207	18
4303	131	208	19
4304	131	209	22
4305	131	206	42
4306	131	210	31
4307	131	211	12
4308	131	212	16
4309	131	213	24
4310	131	221	26
4311	131	231	25
4312	131	222	121
4313	131	232	18
4314	131	233	33
4315	131	234	22
4316	131	235	19
4317	131	220	482
4318	131	223	294
4319	131	236	20
4320	131	239	66
4321	131	244	18
4322	131	245	82
4323	131	241	189
4324	131	243	375
4325	132	136	106
4326	132	134	258
4327	132	140	75
4328	132	135	209
4329	132	141	70
4330	132	138	140
4331	132	145	2
4332	132	142	85
4333	132	143	119
4334	132	147	10
4335	132	144	118
4336	132	150	12
4337	132	149	40
4338	132	152	27
4339	132	153	14
4340	132	148	92
4341	132	154	14
4342	132	156	9
4343	132	155	23
4344	132	157	16
4345	132	146	422
4346	132	158	4
4347	132	159	20
4348	132	160	10
4349	132	162	12
4350	132	161	16
4351	132	164	28
4352	132	163	38
4353	132	165	11
4354	132	166	28
4355	132	167	21
4356	132	169	6
4357	132	168	39
4358	132	170	15
4359	132	171	12
4360	132	175	33
4361	132	177	6
4362	132	178	0
4363	132	176	72
4364	132	179	20
4365	132	180	29
4366	132	174	99
4367	132	183	10
4368	132	190	6
4369	132	205	17
4370	132	207	17
4371	132	208	9
4372	132	206	38
4373	132	209	19
4374	132	210	27
4375	132	211	8
4376	132	212	15
4377	132	213	10
4378	132	221	22
4379	132	231	20
4380	132	222	99
4381	132	232	9
4382	132	233	17
4383	132	234	22
4384	132	235	13
4385	132	223	256
4386	132	220	488
4387	132	236	22
4388	132	239	64
4389	132	244	12
4390	132	245	93
4391	132	241	169
4392	132	243	399
4393	134	140	194
4394	134	136	418
4395	134	141	178
4396	134	138	542
4397	134	135	659
4398	134	145	2
4399	134	142	259
4400	134	147	39
4401	134	143	442
4402	134	144	324
4403	134	150	31
4404	134	149	88
4405	134	152	51
4406	134	148	313
4407	134	153	46
4408	134	154	27
4409	134	155	48
4410	134	156	33
4411	134	157	24
4412	134	158	23
4413	134	159	20
4414	134	160	19
4415	134	161	57
4416	134	162	45
4417	134	146	1318
4418	134	163	95
4419	134	164	37
4420	134	165	34
4421	134	166	67
4422	134	169	28
4423	134	167	75
4424	134	168	61
4425	134	171	32
4426	134	170	55
4427	134	177	5
4428	134	175	63
4429	134	178	0
4430	134	179	46
4431	134	176	168
4432	134	180	60
4433	134	183	42
4434	134	190	55
4435	134	174	268
4436	134	205	81
4437	134	207	49
4438	134	208	40
4439	134	209	60
4440	134	206	124
4441	134	210	85
4442	134	211	33
4443	134	212	48
4444	134	213	58
4445	134	221	87
4446	134	231	49
4447	134	222	318
4448	134	232	35
4449	134	233	32
4450	134	234	39
4451	134	235	29
4452	134	236	38
4453	134	239	165
4454	134	223	861
4455	134	220	1302
4456	134	244	36
4457	134	245	205
4458	134	241	516
4459	134	243	1059
4460	135	140	151
4461	135	136	395
4462	135	138	381
4463	135	141	151
4464	135	145	2
4465	135	142	217
4466	135	147	32
4467	135	143	350
4468	135	144	295
4469	135	150	21
4470	135	149	87
4471	135	153	39
4472	135	152	58
4473	135	148	282
4474	135	154	41
4475	135	155	46
4476	135	157	44
4477	135	156	48
4478	135	158	18
4479	135	159	33
4480	135	160	28
4481	135	161	59
4482	135	162	71
4483	135	146	975
4484	135	164	59
4485	135	163	105
4486	135	165	32
4487	135	166	65
4488	135	169	23
4489	135	167	105
4490	135	168	78
4491	135	171	33
4492	135	170	70
4493	135	175	47
4494	135	178	3
4495	135	177	4
4496	135	180	57
4497	135	176	135
4498	135	179	49
4499	135	183	23
4500	135	174	234
4501	135	190	43
4502	135	205	74
4503	135	208	37
4504	135	207	50
4505	135	209	50
4506	135	206	90
4507	135	211	18
4508	135	210	80
4509	135	212	41
4510	135	213	45
4511	135	221	53
4512	135	231	67
4513	135	222	209
4514	135	232	49
4515	135	233	67
4516	135	234	76
4517	135	235	36
4518	135	236	52
4519	135	223	589
4520	135	239	149
4521	135	220	1059
4522	135	244	47
4523	135	245	198
4524	135	241	390
4525	135	243	998
4526	136	140	110
4527	136	138	232
4528	136	141	98
4529	136	142	143
4530	136	144	205
4531	136	145	0
4532	136	143	273
4533	136	147	18
4534	136	150	11
4535	136	149	44
4536	136	152	28
4537	136	153	22
4538	136	148	131
4539	136	154	12
4540	136	155	29
4541	136	156	26
4542	136	157	12
4543	136	158	9
4544	136	159	9
4545	136	160	14
4546	136	161	31
4547	136	162	18
4548	136	163	60
4549	136	165	20
4550	136	164	37
4551	136	166	48
4552	136	167	47
4553	136	168	35
4554	136	169	14
4555	136	146	662
4556	136	171	24
4557	136	170	28
4558	136	177	5
4559	136	175	33
4560	136	178	0
4561	136	176	63
4562	136	180	29
4563	136	179	27
4564	136	174	192
4565	136	183	16
4566	136	190	28
4567	136	205	41
4568	136	207	26
4569	136	208	32
4570	136	206	40
4571	136	209	37
4572	136	211	17
4573	136	210	35
4574	136	213	28
4575	136	212	26
4576	136	221	44
4577	136	231	29
4578	136	222	157
4579	136	232	13
4580	136	233	24
4581	136	234	25
4582	136	235	15
4583	136	236	30
4584	136	239	81
4585	136	223	398
4586	136	244	23
4587	136	220	579
4588	136	241	225
4589	136	245	121
4590	136	243	566
4591	138	140	184
4592	138	141	152
4593	138	145	3
4594	138	143	366
4595	138	142	237
4596	138	147	50
4597	138	144	308
4598	138	149	63
4599	138	150	27
4600	138	153	40
4601	138	148	245
4602	138	152	50
4603	138	154	30
4604	138	155	49
4605	138	156	33
4606	138	146	969
4607	138	157	32
4608	138	158	17
4609	138	159	27
4610	138	160	19
4611	138	162	64
4612	138	161	41
4613	138	164	75
4614	138	163	97
4615	138	165	37
4616	138	166	82
4617	138	167	61
4618	138	169	30
4619	138	168	76
4620	138	175	34
4621	138	170	42
4622	138	171	37
4623	138	178	0
4624	138	177	1
4625	138	180	28
4626	138	179	28
4627	138	176	79
4628	138	183	30
4629	138	190	39
4630	138	205	52
4631	138	174	340
4632	138	207	37
4633	138	206	106
4634	138	208	44
4635	138	209	35
4636	138	210	66
4637	138	211	18
4638	138	212	35
4639	138	213	38
4640	138	221	47
4641	138	231	49
4642	138	222	258
4643	138	232	26
4644	138	233	49
4645	138	220	728
4646	138	234	48
4647	138	223	520
4648	138	235	34
4649	138	236	35
4650	138	239	140
4651	138	244	43
4652	138	245	132
4653	138	241	292
4654	138	243	639
4655	140	141	109
4656	140	145	2
4657	140	142	115
4658	140	147	25
4659	140	143	196
4660	140	144	172
4661	140	149	29
4662	140	150	6
4663	140	152	29
4664	140	153	9
4665	140	148	102
4666	140	154	9
4667	140	155	16
4668	140	156	13
4669	140	157	16
4670	140	158	2
4671	140	146	498
4672	140	159	14
4673	140	160	9
4674	140	162	25
4675	140	161	22
4676	140	163	41
4677	140	164	17
4678	140	165	13
4679	140	166	25
4680	140	167	26
4681	140	169	6
4682	140	168	23
4683	140	170	19
4684	140	175	23
4685	140	171	15
4686	140	177	2
4687	140	178	0
4688	140	176	45
4689	140	179	25
4690	140	180	15
4691	140	183	11
4692	140	190	14
4693	140	205	23
4694	140	174	121
4695	140	207	10
4696	140	208	15
4697	140	209	12
4698	140	206	28
4699	140	210	22
4700	140	211	5
4701	140	212	15
4702	140	213	10
4703	140	221	21
4704	140	231	19
4705	140	222	87
4706	140	232	17
4707	140	233	21
4708	140	220	255
4709	140	234	21
4710	140	223	197
4711	140	235	7
4712	140	236	18
4713	140	239	70
4714	140	244	9
4715	140	245	62
4716	140	241	110
4717	140	243	219
4718	141	145	3
4719	141	142	103
4720	141	147	33
4721	141	143	174
4722	141	144	175
4723	141	149	28
4724	141	150	10
4725	141	148	103
4726	141	153	13
4727	141	152	14
4728	141	154	11
4729	141	155	18
4730	141	156	5
4731	141	157	14
4732	141	158	5
4733	141	159	3
4734	141	146	402
4735	141	160	2
4736	141	162	13
4737	141	161	20
4738	141	164	17
4739	141	163	16
4740	141	165	10
4741	141	166	21
4742	141	169	3
4743	141	167	28
4744	141	168	27
4745	141	170	7
4746	141	171	7
4747	141	175	11
4748	141	177	1
4749	141	178	0
4750	141	176	47
4751	141	180	7
4752	141	179	8
4753	141	183	7
4754	141	190	10
4755	141	174	106
4756	141	205	20
4757	141	208	12
4758	141	207	5
4759	141	206	35
4760	141	209	12
4761	141	211	6
